order_id,order_date,sales,quantity,discount,profit,region,state,city_type,outlet_type,category,sub_category,segment,ship_mode
ORD096465,2021-08-01,21558.29,4,0.47,1937.21,East,Madhya Pradesh,Tier 2,Small,Electric Appliances,Washing Machines,Corporate,Same Day
ORD096466,2020-01-10,32861.34,10,0.06,6346.62,East,Uttar Pradesh,Village,Large,Electric Appliances,Fans,Corporate,Standard Class
ORD096467,2020-10-27,33642.03,3,0.33,2260.55,West,Tamil Nadu,Tier 1,Large,Electric Appliances,Refrigerators,Consumer,Second Class
ORD096468,2019-10-25,28598.84,3,0.19,5775.57,East,Maharashtra,Village,Large,Fast Food,Pizzas,Consumer,Same Day
ORD096469,2022-10-22,10997.37,1,0.01,2787.67,North,Karnataka,Tier 2,Large,Dairy Products,Cheese,Corporate,Same Day
ORD096470,2023-05-21,36109.23,3,0.17,7539.6,West,Maharashtra,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,First Class
ORD096471,2022-02-08,9377.23,4,0.11,1689.66,West,West Bengal,Village,Large,Electric Appliances,Refrigerators,Corporate,Same Day
ORD096472,2019-06-22,27074.44,1,0.06,4710.68,West,Maharashtra,Tier 1,Small,Electric Appliances,Microwaves,Consumer,Standard Class
ORD096473,2020-11-27,13783.24,4,0.41,2007.89,West,Rajasthan,Village,Large,Furniture,Sofas,Corporate,First Class
ORD096474,2023-06-29,4324.76,6,0.01,831.55,South,Gujarat,Tier 1,Large,Household Items,Buckets,Corporate,Second Class
ORD096475,2019-10-26,41092.58,10,0.44,3963.48,North,Delhi,Village,Large,Fast Food,Fries,Corporate,Standard Class
ORD096476,2020-01-01,40271.79,8,0.06,6382.04,North,Punjab,Tier 2,Medium,Dairy Products,Milk,Consumer,Same Day
ORD096477,2021-06-30,35315.98,8,0.28,3244.1,South,Tamil Nadu,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,Standard Class
ORD096478,2020-11-25,36735.4,8,0.44,4957.41,South,West Bengal,Village,Small,Furniture,Sofas,Consumer,Standard Class
ORD096479,2019-09-28,9823.47,7,0.47,870.36,North,Maharashtra,Village,Small,Dairy Products,Cheese,Consumer,Standard Class
ORD096480,2019-08-05,8016.72,7,0.11,2091.91,North,Delhi,Village,Medium,Furniture,Sofas,Corporate,First Class
ORD096481,2019-04-11,48717.72,1,0.39,5382.0,East,West Bengal,Tier 1,Large,Dairy Products,Butter,Consumer,Second Class
ORD096482,2021-01-19,27340.76,7,0.21,3237.73,East,Rajasthan,Village,Large,Electric Appliances,Microwaves,Consumer,Standard Class
ORD096483,2023-08-30,9080.73,1,0.34,1127.76,South,Gujarat,Tier 2,Medium,Household Items,Detergents,Corporate,Second Class
ORD096484,2020-02-03,42591.15,9,0.2,8374.56,North,Gujarat,Tier 1,Small,Dairy Products,Yogurt,Consumer,Second Class
ORD096485,2023-06-21,33491.31,6,0.04,8743.14,South,Gujarat,Tier 2,Large,Household Items,Mops,Corporate,First Class
ORD096486,2020-06-26,2736.38,9,0.08,302.3,North,Delhi,Tier 1,Large,Fast Food,Burgers,Consumer,Second Class
ORD096487,2021-07-07,5254.16,3,0.34,869.16,East,Punjab,Tier 2,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Standard Class
ORD096488,2022-12-10,14736.95,2,0.26,2288.3,South,Maharashtra,Tier 2,Medium,Furniture,Beds,Consumer,Standard Class
ORD096489,2020-09-09,20480.89,8,0.37,2275.07,South,Rajasthan,Village,Large,Furniture,Sofas,Corporate,First Class
ORD096490,2019-03-15,5178.95,6,0.2,926.08,South,Maharashtra,Tier 2,Large,Electric Appliances,Washing Machines,Consumer,Same Day
ORD096491,2021-02-25,41080.85,6,0.37,6894.92,North,Madhya Pradesh,Tier 2,Large,Fast Food,Pizzas,Corporate,First Class
ORD096492,2020-11-23,15351.45,4,0.04,3329.82,South,West Bengal,Tier 2,Medium,Electric Appliances,Refrigerators,Corporate,Standard Class
ORD096493,2023-01-15,24481.78,6,0.27,4137.92,North,Delhi,Village,Medium,Household Items,Detergents,Corporate,Standard Class
ORD096494,2019-01-11,39220.53,3,0.5,3798.24,North,West Bengal,Tier 1,Small,Fast Food,Sandwiches,Consumer,Same Day
ORD096495,2022-04-26,27156.66,4,0.44,2714.39,East,Karnataka,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD096496,2020-11-05,4240.2,6,0.01,1181.03,East,Karnataka,Tier 1,Medium,Electric Appliances,Refrigerators,Corporate,Same Day
ORD096497,2022-01-31,39543.76,2,0.05,5642.3,East,Rajasthan,Tier 1,Medium,Electric Appliances,Fans,Corporate,Same Day
ORD096498,2019-03-25,3288.03,2,0.01,441.61,North,Madhya Pradesh,Tier 1,Medium,Dairy Products,Cheese,Consumer,Same Day
ORD096499,2021-01-20,37341.55,8,0.45,3459.49,South,Madhya Pradesh,Tier 2,Large,Furniture,Beds,Consumer,First Class
ORD096500,2020-09-09,8072.61,2,0.44,590.92,East,Maharashtra,Tier 1,Small,Furniture,Chairs,Consumer,First Class
ORD096501,2022-10-25,22448.12,10,0.19,3873.18,West,Rajasthan,Village,Large,Fast Food,Burgers,Consumer,Second Class
ORD096502,2022-10-13,22661.08,9,0.38,2689.43,South,Delhi,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Consumer,Same Day
ORD096503,2023-09-25,7143.03,1,0.17,770.06,West,Uttar Pradesh,Tier 1,Small,Household Items,Utensils,Consumer,Same Day
ORD096504,2023-04-09,817.64,7,0.47,54.75,West,Karnataka,Tier 1,Large,Fast Food,Sandwiches,Corporate,Standard Class
ORD096505,2023-12-27,38662.6,4,0.4,4449.97,West,Gujarat,Tier 1,Medium,Sessional Fruits & Vegetables,Carrots,Consumer,Second Class
ORD096506,2022-01-01,5735.5,7,0.11,1316.47,North,Tamil Nadu,Tier 1,Large,Fast Food,Fries,Consumer,Second Class
ORD096507,2019-06-05,29902.77,2,0.2,4535.1,South,Punjab,Tier 2,Large,Dairy Products,Cheese,Consumer,First Class
ORD096508,2020-12-19,7937.97,8,0.07,2101.2,North,Rajasthan,Village,Large,Dairy Products,Cheese,Corporate,Second Class
ORD096509,2019-06-02,45639.39,10,0.08,8811.8,East,West Bengal,Tier 2,Large,Dairy Products,Milk,Corporate,First Class
ORD096510,2021-02-01,44186.34,5,0.22,5874.42,North,Delhi,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD096511,2023-11-12,27287.74,9,0.37,4965.39,South,Rajasthan,Village,Small,Fast Food,Pizzas,Corporate,Second Class
ORD096512,2019-06-10,30027.5,5,0.25,4340.68,North,Punjab,Village,Large,Furniture,Sofas,Consumer,Same Day
ORD096513,2022-03-24,33586.21,6,0.09,5337.1,North,Punjab,Tier 2,Large,Household Items,Mops,Consumer,First Class
ORD096514,2019-11-23,37995.8,1,0.42,4698.56,South,Maharashtra,Tier 2,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD096515,2022-01-23,28564.62,8,0.3,4384.08,East,Tamil Nadu,Village,Small,Dairy Products,Cheese,Corporate,Standard Class
ORD096516,2019-03-16,6741.52,10,0.4,1137.56,East,Karnataka,Tier 1,Large,Dairy Products,Milk,Consumer,First Class
ORD096517,2022-11-29,20142.42,5,0.14,4129.22,East,Tamil Nadu,Village,Small,Fast Food,Fries,Consumer,Second Class
ORD096518,2023-03-30,38289.75,10,0.01,8230.9,East,Maharashtra,Village,Medium,Fast Food,Burgers,Consumer,Second Class
ORD096519,2020-03-08,15635.7,5,0.25,1549.96,West,Karnataka,Tier 1,Large,Furniture,Tables,Consumer,First Class
ORD096520,2023-04-10,22795.23,6,0.0,4737.79,North,Gujarat,Tier 2,Medium,Fast Food,Fries,Consumer,Standard Class
ORD096521,2023-10-05,11991.05,7,0.45,988.47,West,Uttar Pradesh,Village,Medium,Furniture,Tables,Consumer,Standard Class
ORD096522,2020-06-09,38140.42,8,0.35,5295.35,East,Punjab,Tier 1,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD096523,2019-03-16,31059.52,9,0.1,6897.09,East,Tamil Nadu,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Corporate,First Class
ORD096524,2019-06-08,47100.25,5,0.04,10365.51,North,Karnataka,Tier 2,Large,Dairy Products,Butter,Consumer,Same Day
ORD096525,2021-06-06,27782.22,5,0.49,3795.54,North,Rajasthan,Tier 2,Large,Dairy Products,Milk,Consumer,Standard Class
ORD096526,2021-08-19,45110.16,7,0.15,5875.72,East,Uttar Pradesh,Village,Large,Furniture,Beds,Corporate,Same Day
ORD096527,2020-11-13,10606.34,7,0.42,687.12,South,Tamil Nadu,Tier 1,Medium,Electric Appliances,Microwaves,Corporate,First Class
ORD096528,2021-09-07,16082.3,10,0.09,3498.22,West,West Bengal,Tier 1,Small,Household Items,Mops,Consumer,Second Class
ORD096529,2020-08-20,32005.87,2,0.48,3950.42,East,Rajasthan,Tier 2,Small,Fast Food,Sandwiches,Corporate,First Class
ORD096530,2019-03-09,13994.37,10,0.45,1721.78,South,Tamil Nadu,Tier 2,Medium,Dairy Products,Cheese,Consumer,First Class
ORD096531,2019-08-16,43035.0,3,0.32,8179.77,South,Tamil Nadu,Village,Large,Dairy Products,Cheese,Corporate,First Class
ORD096532,2021-08-07,49374.9,1,0.26,3846.86,North,Gujarat,Tier 1,Small,Fast Food,Burgers,Consumer,First Class
ORD096533,2023-09-30,2051.82,6,0.15,365.0,North,Rajasthan,Tier 2,Small,Dairy Products,Cheese,Consumer,First Class
ORD096534,2021-06-16,39635.04,6,0.39,2431.78,East,Delhi,Tier 2,Medium,Electric Appliances,Microwaves,Consumer,First Class
ORD096535,2020-09-08,11702.5,7,0.33,1234.18,West,Uttar Pradesh,Village,Small,Household Items,Buckets,Consumer,Same Day
ORD096536,2023-06-03,49169.77,8,0.02,11143.67,North,Rajasthan,Tier 2,Large,Fast Food,Sandwiches,Corporate,Standard Class
ORD096537,2019-12-17,31245.57,2,0.49,2230.93,East,Uttar Pradesh,Village,Small,Household Items,Buckets,Consumer,Same Day
ORD096538,2022-01-30,14879.96,1,0.2,3345.0,South,Karnataka,Village,Large,Fast Food,Sandwiches,Corporate,Standard Class
ORD096539,2022-09-13,5593.35,3,0.04,873.83,East,Madhya Pradesh,Tier 2,Small,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD096540,2023-01-30,45908.42,2,0.19,8510.89,North,West Bengal,Village,Small,Furniture,Chairs,Corporate,Second Class
ORD096541,2021-05-02,47348.19,6,0.41,3255.6,East,Tamil Nadu,Tier 2,Small,Electric Appliances,Refrigerators,Corporate,First Class
ORD096542,2023-04-15,44003.34,6,0.24,8058.43,West,Rajasthan,Tier 2,Medium,Dairy Products,Cheese,Corporate,Standard Class
ORD096543,2023-10-17,19191.14,3,0.27,3259.74,North,Karnataka,Tier 2,Large,Household Items,Detergents,Consumer,Same Day
ORD096544,2023-09-27,20894.73,1,0.06,4272.11,South,West Bengal,Tier 1,Small,Fast Food,Burgers,Corporate,First Class
ORD096545,2023-02-15,30244.51,7,0.39,5055.47,North,Madhya Pradesh,Tier 2,Small,Household Items,Mops,Corporate,Standard Class
ORD096546,2021-06-01,19913.62,2,0.01,3932.77,North,Delhi,Village,Large,Dairy Products,Milk,Consumer,First Class
ORD096547,2023-09-10,10822.71,9,0.43,1455.52,West,Tamil Nadu,Village,Large,Dairy Products,Milk,Corporate,Standard Class
ORD096548,2023-04-09,28253.18,8,0.28,3948.49,North,Rajasthan,Tier 2,Small,Sessional Fruits & Vegetables,Apples,Consumer,Same Day
ORD096549,2021-04-17,36804.9,3,0.13,7651.34,South,West Bengal,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Second Class
ORD096550,2020-03-02,34667.0,4,0.21,3550.73,West,Karnataka,Village,Medium,Furniture,Sofas,Corporate,Same Day
ORD096551,2023-04-29,19855.9,9,0.15,3875.44,South,West Bengal,Tier 2,Small,Household Items,Utensils,Consumer,First Class
ORD096552,2019-12-25,46966.26,6,0.1,9342.92,North,Karnataka,Tier 2,Large,Dairy Products,Cheese,Consumer,First Class
ORD096553,2020-01-17,40171.35,2,0.49,3069.7,South,Delhi,Village,Large,Furniture,Chairs,Consumer,Same Day
ORD096554,2019-08-07,24698.22,6,0.32,4953.13,West,Maharashtra,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,Second Class
ORD096555,2023-05-14,24084.72,1,0.17,3333.44,North,Karnataka,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD096556,2023-04-27,38083.73,4,0.01,5014.13,East,Punjab,Tier 1,Large,Furniture,Sofas,Corporate,Same Day
ORD096557,2022-04-19,26287.48,7,0.06,3056.19,North,Uttar Pradesh,Tier 2,Small,Furniture,Sofas,Consumer,First Class
ORD096558,2022-05-31,31369.32,4,0.1,3993.48,North,Delhi,Tier 1,Medium,Electric Appliances,Washing Machines,Corporate,Second Class
ORD096559,2023-12-19,17353.86,10,0.03,4852.68,North,Gujarat,Tier 1,Small,Household Items,Detergents,Consumer,Same Day
ORD096560,2020-01-28,12860.02,4,0.34,1356.69,West,Punjab,Village,Large,Household Items,Detergents,Corporate,First Class
ORD096561,2023-08-06,27371.12,10,0.25,4986.84,East,Delhi,Tier 2,Small,Dairy Products,Yogurt,Consumer,Same Day
ORD096562,2023-05-10,47726.3,3,0.42,5926.46,North,Tamil Nadu,Tier 2,Large,Fast Food,Burgers,Consumer,Second Class
ORD096563,2023-12-18,32355.34,6,0.3,5306.8,South,Maharashtra,Village,Medium,Dairy Products,Cheese,Corporate,Second Class
ORD096564,2022-04-14,11552.6,9,0.46,1064.48,East,Delhi,Tier 1,Small,Dairy Products,Cheese,Consumer,First Class
ORD096565,2019-02-19,18233.8,3,0.35,2713.15,East,Madhya Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Apples,Consumer,Standard Class
ORD096566,2022-03-15,21734.03,7,0.48,2897.19,South,Uttar Pradesh,Tier 2,Large,Furniture,Sofas,Consumer,First Class
ORD096567,2021-03-16,28373.05,9,0.4,4373.4,South,Madhya Pradesh,Tier 2,Small,Electric Appliances,Washing Machines,Consumer,Same Day
ORD096568,2022-06-16,7392.27,8,0.44,788.48,South,Maharashtra,Tier 2,Large,Household Items,Buckets,Corporate,Standard Class
ORD096569,2022-09-27,32191.19,7,0.42,2064.04,East,Maharashtra,Tier 2,Large,Sessional Fruits & Vegetables,Apples,Consumer,Standard Class
ORD096570,2019-11-21,11790.8,3,0.15,2720.51,North,Tamil Nadu,Village,Large,Electric Appliances,Washing Machines,Corporate,Standard Class
ORD096571,2021-08-25,9072.14,7,0.33,665.02,West,Punjab,Village,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,Same Day
ORD096572,2021-12-28,21419.72,6,0.45,2762.32,South,Punjab,Tier 2,Large,Fast Food,Burgers,Corporate,First Class
ORD096573,2021-04-21,23223.55,2,0.07,3717.08,North,Madhya Pradesh,Village,Medium,Furniture,Sofas,Corporate,Same Day
ORD096574,2021-03-01,37009.01,3,0.35,3168.5,South,Madhya Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,Second Class
ORD096575,2019-09-29,4512.93,8,0.23,482.31,North,Punjab,Tier 1,Large,Fast Food,Fries,Consumer,First Class
ORD096576,2020-07-19,31837.9,4,0.08,8185.49,East,Madhya Pradesh,Tier 1,Small,Furniture,Sofas,Corporate,First Class
ORD096577,2023-05-14,32988.24,6,0.39,2645.32,East,West Bengal,Village,Medium,Electric Appliances,Fans,Consumer,First Class
ORD096578,2022-11-29,34715.99,4,0.21,7770.29,South,Uttar Pradesh,Village,Small,Sessional Fruits & Vegetables,Tomatoes,Consumer,Second Class
ORD096579,2019-12-11,30411.32,4,0.41,2251.89,North,Uttar Pradesh,Tier 2,Small,Dairy Products,Cheese,Corporate,Standard Class
ORD096580,2020-08-11,48302.4,9,0.19,4176.13,North,Rajasthan,Village,Small,Fast Food,Pizzas,Consumer,Second Class
ORD096581,2023-07-12,32057.91,4,0.43,4850.75,West,Tamil Nadu,Tier 1,Large,Furniture,Beds,Consumer,First Class
ORD096582,2022-03-02,35607.86,10,0.07,9569.54,South,Maharashtra,Village,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,Second Class
ORD096583,2021-11-30,21123.07,8,0.39,2914.98,South,Madhya Pradesh,Village,Small,Dairy Products,Cheese,Consumer,Second Class
ORD096584,2020-09-08,10744.65,9,0.26,1928.23,East,Maharashtra,Village,Small,Fast Food,Fries,Consumer,Second Class
ORD096585,2021-10-27,40715.8,7,0.28,4275.48,North,Madhya Pradesh,Tier 2,Small,Electric Appliances,Fans,Consumer,Standard Class
ORD096586,2023-07-15,15465.63,10,0.43,1804.04,West,Rajasthan,Tier 2,Small,Dairy Products,Butter,Corporate,Second Class
ORD096587,2022-02-12,33697.98,2,0.36,3807.68,West,Madhya Pradesh,Tier 2,Medium,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD096588,2022-01-09,40455.52,10,0.2,6336.48,South,Maharashtra,Tier 2,Small,Furniture,Chairs,Corporate,Same Day
ORD096589,2019-02-05,15225.6,8,0.16,2200.86,South,Karnataka,Tier 2,Small,Fast Food,Sandwiches,Corporate,First Class
ORD096590,2021-06-10,23237.0,2,0.44,2565.31,North,West Bengal,Tier 1,Medium,Electric Appliances,Fans,Corporate,Standard Class
ORD096591,2019-06-13,37560.85,8,0.17,8475.2,South,Madhya Pradesh,Tier 2,Medium,Dairy Products,Cheese,Consumer,Second Class
ORD096592,2022-12-16,1832.85,2,0.37,343.84,North,Gujarat,Tier 2,Medium,Electric Appliances,Microwaves,Consumer,First Class
ORD096593,2019-10-30,4120.14,4,0.26,734.05,North,Maharashtra,Tier 1,Small,Furniture,Tables,Corporate,Second Class
ORD096594,2023-09-11,36260.69,3,0.44,4942.86,East,Rajasthan,Tier 2,Small,Dairy Products,Yogurt,Consumer,Same Day
ORD096595,2020-10-21,2777.75,5,0.16,454.42,North,West Bengal,Village,Small,Dairy Products,Yogurt,Corporate,Standard Class
ORD096596,2022-02-14,9543.88,8,0.11,2053.56,West,Tamil Nadu,Village,Large,Fast Food,Fries,Corporate,Standard Class
ORD096597,2022-03-10,4558.54,5,0.1,857.36,South,Gujarat,Village,Small,Electric Appliances,Fans,Consumer,Standard Class
ORD096598,2019-02-27,4445.57,10,0.48,258.81,West,Delhi,Tier 2,Small,Fast Food,Burgers,Consumer,First Class
ORD096599,2020-05-13,21536.86,5,0.43,1749.83,North,Uttar Pradesh,Tier 1,Large,Fast Food,Burgers,Corporate,First Class
ORD096600,2019-07-16,16227.87,10,0.24,3156.69,West,Karnataka,Village,Small,Sessional Fruits & Vegetables,Apples,Corporate,First Class
ORD096601,2020-11-21,29886.16,3,0.14,6809.6,North,Gujarat,Village,Large,Electric Appliances,Refrigerators,Consumer,Same Day
ORD096602,2022-04-27,10733.08,8,0.26,2123.57,West,Karnataka,Tier 1,Small,Furniture,Sofas,Corporate,Second Class
ORD096603,2020-09-23,38443.4,3,0.07,8373.42,North,West Bengal,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,Same Day
ORD096604,2020-04-03,45142.62,6,0.24,8117.08,West,West Bengal,Village,Small,Electric Appliances,Refrigerators,Consumer,First Class
ORD096605,2023-02-24,39643.23,3,0.14,8651.03,North,Maharashtra,Tier 2,Medium,Furniture,Tables,Consumer,Same Day
ORD096606,2019-01-23,39754.96,5,0.37,4938.1,East,Gujarat,Tier 1,Medium,Furniture,Sofas,Consumer,Same Day
ORD096607,2023-02-14,5335.85,4,0.17,1301.23,West,Punjab,Village,Large,Electric Appliances,Refrigerators,Consumer,Second Class
ORD096608,2020-03-14,26475.48,9,0.46,2962.11,West,Tamil Nadu,Village,Large,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD096609,2019-04-20,12955.45,9,0.07,2975.84,East,Madhya Pradesh,Tier 1,Large,Dairy Products,Milk,Consumer,Standard Class
ORD096610,2021-07-29,28932.46,6,0.12,6723.56,West,Uttar Pradesh,Tier 1,Large,Dairy Products,Milk,Consumer,Standard Class
ORD096611,2023-12-03,15357.34,5,0.3,1171.93,East,Karnataka,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,Same Day
ORD096612,2019-04-19,43858.55,1,0.09,4076.31,West,Tamil Nadu,Tier 2,Large,Electric Appliances,Refrigerators,Consumer,Same Day
ORD096613,2023-05-29,40570.04,2,0.16,9038.54,North,Madhya Pradesh,Tier 1,Medium,Electric Appliances,Microwaves,Corporate,Second Class
ORD096614,2020-10-22,28139.85,6,0.28,2581.5,South,Karnataka,Village,Small,Sessional Fruits & Vegetables,Carrots,Corporate,First Class
ORD096615,2021-03-06,33421.8,2,0.31,5077.44,West,West Bengal,Tier 2,Small,Household Items,Mops,Consumer,Same Day
ORD096616,2022-08-26,38457.47,9,0.02,5104.05,South,Maharashtra,Tier 2,Small,Household Items,Mops,Consumer,First Class
ORD096617,2022-01-27,15617.93,9,0.11,2811.67,West,Maharashtra,Tier 2,Small,Electric Appliances,Refrigerators,Corporate,Standard Class
ORD096618,2023-01-23,43419.52,6,0.38,3692.66,South,Maharashtra,Village,Medium,Electric Appliances,Washing Machines,Consumer,First Class
ORD096619,2020-08-04,19746.92,3,0.28,1485.55,West,Uttar Pradesh,Tier 1,Small,Sessional Fruits & Vegetables,Carrots,Consumer,Second Class
ORD096620,2019-12-05,15958.81,9,0.45,1761.2,West,Uttar Pradesh,Tier 1,Large,Furniture,Chairs,Consumer,Same Day
ORD096621,2022-02-15,25878.24,6,0.24,5127.88,West,Madhya Pradesh,Tier 2,Large,Furniture,Chairs,Consumer,Same Day
ORD096622,2022-04-11,42552.03,1,0.5,4912.35,East,Punjab,Tier 2,Medium,Household Items,Buckets,Corporate,Second Class
ORD096623,2021-01-04,864.8,5,0.01,184.16,West,Madhya Pradesh,Tier 2,Small,Household Items,Utensils,Consumer,First Class
ORD096624,2023-10-29,30659.24,5,0.38,3869.59,East,Delhi,Tier 1,Large,Furniture,Beds,Consumer,Same Day
ORD096625,2021-03-14,26586.27,10,0.25,2365.5,East,Punjab,Tier 1,Large,Fast Food,Pizzas,Consumer,Second Class
ORD096626,2022-06-09,15100.58,2,0.2,3457.82,South,Gujarat,Tier 2,Small,Fast Food,Sandwiches,Consumer,First Class
ORD096627,2020-11-30,44951.49,2,0.3,8406.63,West,Delhi,Tier 2,Small,Electric Appliances,Microwaves,Consumer,First Class
ORD096628,2019-12-20,24249.48,8,0.19,2161.18,East,Tamil Nadu,Village,Medium,Fast Food,Pizzas,Corporate,Standard Class
ORD096629,2020-02-01,22794.72,10,0.48,3348.4,East,Madhya Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD096630,2021-01-08,3169.64,1,0.06,829.78,East,Karnataka,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,First Class
ORD096631,2022-08-30,2698.35,9,0.45,384.69,South,Delhi,Tier 2,Small,Furniture,Chairs,Consumer,Same Day
ORD096632,2019-08-17,20999.65,8,0.32,2583.38,South,Tamil Nadu,Village,Small,Furniture,Chairs,Consumer,Same Day
ORD096633,2019-09-30,3051.12,6,0.46,407.29,North,Karnataka,Tier 1,Large,Furniture,Chairs,Corporate,Second Class
ORD096634,2023-11-13,38734.02,7,0.09,4529.92,West,Delhi,Village,Large,Electric Appliances,Fans,Consumer,Same Day
ORD096635,2019-05-06,44026.06,6,0.17,8175.48,North,Delhi,Tier 1,Medium,Electric Appliances,Refrigerators,Corporate,Same Day
ORD096636,2020-12-16,45924.07,9,0.39,6194.73,South,Maharashtra,Village,Large,Fast Food,Burgers,Corporate,Second Class
ORD096637,2023-02-19,37538.8,3,0.36,4828.73,North,Delhi,Tier 2,Large,Sessional Fruits & Vegetables,Tomatoes,Consumer,Same Day
